email_id,case_id,cust_id,sender_type,channel,email_timestamp,conversation_phase,email_subject,email_body,customer_behavior_type,customer_tone_label,customer_intent_label,dca_behavior_type,dca_tone_label,dca_intent_label
Email_CASE_00133_19,CASE_00133,CUST_0647,Customer,Email,35:19.5,,Payment Follow-up,,ghost,silent,no_response,,,
Email_CASE_00133_20,CASE_00133,CUST_0647,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00134_1,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00134_2,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00134_3,CASE_00134,CUST_0457,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $2500 by end of month.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00134_4,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00134_5,CASE_00134,CUST_0457,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00134_6,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00134_7,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00134_8,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00134_9,CASE_00134,CUST_0457,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00134_10,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00134_11,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00134_12,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00134_13,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00134_14,CASE_00134,CUST_0457,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $500 next week.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00134_15,CASE_00134,CUST_0457,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $100 by Friday.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00134_16,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00134_17,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00134_18,CASE_00134,CUST_0457,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00135_1,CASE_00135,CUST_0487,Customer,Call,35:19.5,,Phone Call Interaction,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Call_CASE_00135_2,CASE_00135,CUST_0487,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00135_3,CASE_00135,CUST_0487,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00135_4,CASE_00135,CUST_0487,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00135_5,CASE_00135,CUST_0487,Customer,Call,35:19.5,,Phone Call Interaction,Stop harassing me immediately.,hostile,hostile,threaten,,,
Call_CASE_00135_6,CASE_00135,CUST_0487,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00135_7,CASE_00135,CUST_0487,Customer,Email,35:19.5,,Payment Follow-up,Stop harassing me immediately.,hostile,hostile,threaten,,,
Email_CASE_00135_8,CASE_00135,CUST_0487,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00135_9,CASE_00135,CUST_0487,Customer,Email,35:19.5,,Payment Follow-up,Stop harassing me immediately.,hostile,hostile,threaten,,,
Email_CASE_00135_10,CASE_00135,CUST_0487,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00135_11,CASE_00135,CUST_0487,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00135_12,CASE_00135,CUST_0487,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00135_13,CASE_00135,CUST_0487,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Call_CASE_00135_14,CASE_00135,CUST_0487,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00136_1,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $500 next week.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_2,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00136_3,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $500 by end of month.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_4,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00136_5,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_6,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00136_7,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_8,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00136_9,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_10,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00136_11,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00136_12,CASE_00136,CUST_0325,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00136_13,CASE_00136,CUST_0325,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_1,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00137_2,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00137_3,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_4,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00137_5,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_6,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00137_7,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00137_8,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00137_9,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_10,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00137_11,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00137_12,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,I lost my job and can only pay $1200 .,distressed,frustrated,partial_pay,,,
Call_CASE_00137_13,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00137_14,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00137_15,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_16,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00137_17,CASE_00137,CUST_0567,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00137_18,CASE_00137,CUST_0567,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00138_1,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,I lost my job and can only pay $1200 by end of month.,distressed,frustrated,partial_pay,,,
Call_CASE_00138_2,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00138_3,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00138_4,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00138_5,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00138_6,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00138_7,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00138_8,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,I lost my job and can only pay $750 by 15th Jan.,distressed,frustrated,partial_pay,,,
Call_CASE_00138_9,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00138_10,CASE_00138,CUST_0216,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00138_11,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Call_CASE_00138_12,CASE_00138,CUST_0216,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Call_CASE_00139_1,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00139_2,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_3,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00139_4,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00139_5,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00139_6,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $250 by Friday.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_7,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_8,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00139_9,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_10,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $500 by Friday.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_11,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00139_12,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00139_13,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00139_14,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00139_15,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00139_16,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00139_17,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00139_18,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00139_19,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00139_20,CASE_00139,CUST_0372,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00139_21,CASE_00139,CUST_0372,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $5000 by 15th Jan.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00140_1,CASE_00140,CUST_0111,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $5000 .,distressed,frustrated,partial_pay,,,
Call_CASE_00140_2,CASE_00140,CUST_0111,Customer,Call,35:19.5,,Phone Call Interaction,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00140_3,CASE_00140,CUST_0111,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00140_4,CASE_00140,CUST_0111,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00140_5,CASE_00140,CUST_0111,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
